image_url street_wid sidewalk_wid g1q2_left g1q2_right public_art V1 diag hor vert red green blue bairro setor V3.Feminino distance.Feminino V3.Casado distance.Casado V3.Masculino distance.Masculino V3.Baixa distance.Baixa V3.CCatole distance.CCatole V3.Jovem distance.Jovem V3.NCCatole distance.NCCatole V3.Geral distance.Geral V3.Medio distance.Medio V3.Solteiro distance.Solteiro V3.Media distance.Media V3.Pos distance.Pos V3.Adulto distance.Adulto V3.NCCentro distance.NCCentro V3.CCentro distance.CCentro V3.NCLiberdade distance.NCLiberdade V3.CLiberdade distance.CLiberdade g2count mov_cars park_cars g2q2_left g2q2_right mov_ciclyst g3count debris g3q1_left g3q1_right pavement g3q2_left g3q2_right landscape g3q3_left g3q3_right g4count courtyards major_landsc g5count build_ident build_nrectan g6count prop_street_wall g6q1_left g6q1_right prop_wind g6q2_left g6q2_right g7count long_sight prop_sky_ahead prop_sky_across g7q3_left g7q3_right g8count graffiti trees g8q2_left g8q2_right small_planters g8q3_left g8q3_right g9count build_height g9q1_left g9q1_right g10count build_diff_ages diff_build prop_hist_build g11count outdoor_table g11q2_left g11q2_right street_furnit g11q3_left g11q3_right g12count basic_col lights g12q2_left g12q2_right accent_col g13count people g13q1_left g13q1_right prop_active_use g13q2_left g13q2_right area rank index diff mode
liberdade/Rua_Severino_Pimentel__439__180.jpg 37.5 5.25 5.5 5 0 agradavel? 10 32 2 124.455026 123.571846 115.850316 liberdade 250400905000095 4.7221139926 0.00370863345756359 7.74665904587 0.000873576498485614 5.0908843369 0.00582530447871125 5.26041765766 0.00802337627035371 NA NA 4.57792082705 0.00411846013023839 NA NA 5.03851076227 0.00483706774087952 4.89038194077 0.00754555263914965 4.73863139146 0.0052615646000337 4.84076735084 0.0039703556002162 4.82115711298 0.00308010005562624 5.01440313369 0.00300569648823133 NA NA NA NA 4.32269579225 0.00335678192549707 5.71394768703 0.00507654363457527 1 0 1 1 0 0 3 3.66666666666667 3.33333333333333 4 3.5 2.66666666666667 4.33333333333333 3.83333333333333 3.33333333333333 4.33333333333333 3 0 0 2 0 0 6 0.975 0.95 1 0 0 0 1 1 0.7 0.3 0.3 0.3 1 No 4 2 2 0 0 0 1 10 10 10 1 No 3 0 3 0 0 0 1 0 1 1 2 0 0 0 2 3 0 0 0 0.916666666666667 0.866666666666667 0.966666666666667 oeste 64 44 20 adulto
centro/Rua_Felix_Araujo__132__270.jpg 35.5 6.24586094253107 6.5 6 0.25 agradavel? 19 36 27 129.129339 131.955859 127.526146 centro 25040090500004 4.22101076065 0.00207787008573398 4.29464317986 0.0172918294845887 3.93666176091 0.00547647788628417 3.64877045105 0.00676139348491479 NA NA 3.75229744395 0.00559252544938622 NA NA 4.01075320942 0.00982015246916039 3.91345106554 0.00286768844349163 3.8113594081 0.0075023014804914 3.85312314082 0.00486808635172591 3.85865157441 0.00306348392732984 4.22187201336 0.00707456143530427 2.18253968254 0 4.08933770162 0.00606340976768204 NA NA NA NA 3 1.33333333333333 15 7 8 0 1 4 4 4 4 4 4 3 3 3 3 0 0 1 3 3 5 0.79 0.78 0.8 0.18 0.2 0.16 11 0.818181818181818 0.454545454545455 0.293181818181818 0.290909090909091 0.295 1 Yes 1 0 1 0 0 0 1 20 20 20 3 yes 6.66666666666667 0.366666666666667 6 0 0 0 0.166666666666667 0.166666666666667 0 2 3.5 0 0 0 3 4 3.25 3.25 0 0.825 0.9 0.75 norte 95 74 21 adulto
catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg 57 7.35368096879455 6.5 NA 0 agradavel? 4 62 2 129.055622 128.052188 122.677731 catole 250400905000060 5.95767235918 0.00310519611173165 4.94760271773 0.0020752812027848 5.45290779213 0.004254218304359 5.63063413634 0.00412487510368447 5.38704373384 0.00314467478112936 5.16181918161 0.00317496958848902 6.11182867375 0.00212044321796386 5.25309695601 0.00639522427344874 4.6279233363 0.0523123585278361 5.35190314859 0.00832497551429147 5.56965478735 0.00505189986270822 5.5443205038 0.00512157053433473 5.69517787435 0.00788200600249786 NA NA NA NA NA NA NA NA 2 1 3.5 3.5 0 0 1 4 4 4 3 3 3 3 3 3 3 0 0 1 2 0 29 0.651034482758621 0.668275862068965 0 0.166206896551724 0.166206896551724 0 3 0.333333333333333 0.533333333333333 0.6 0.7 0.4 1 No 6 6 NA 0 0 NA 2 15 15 NA 2 No 3 0 1 0 0 NA 0 0 NA 3 1.66666666666667 0.333333333333333 0.333333333333333 NA 2 7 0.142857142857143 0.142857142857143 0 0.671428571428571 0.671428571428571 1 oeste 36 14 22 adulto
centro/Rua_Felix_Araujo__48__270.jpg 27.6 5.77637212793219 8 6 0.6 agradavel? 28 52 7 124.100846 125.010072 121.420277 centro 25040090500004 5.42939060792 0.00203040780691937 4.11962962402 0.00537044757573165 4.474274684 0.00287127694712221 4.8597284482 0.00852986815126893 NA NA 4.33554590805 0.00528795318019843 NA NA 4.54839006828 0.00591833185130637 5.14671398487 0.0024243555137938 4.55366422571 0.00746463863020876 3.85125854836 0.00422707356396605 3.86046275242 0.00196231296100795 4.79604765025 0.0079973919925358 4.2046957672 0 4.34415825622 0.00458206314312018 NA NA NA NA 35 0.771428571428571 6.51428571428571 2.6 5.02857142857143 0.914285714285714 1 4 NA 4 4 NA 4 3 NA 3 3 0 0 20 3.45 1.35 6 0.625 0.35 0.6 0.391666666666667 0.15 0.416666666666667 1 3 0.25 0.2 NA 0.2 6 No 0 0 0 0 0 0 3 16.6666666666667 15 16.6666666666667 2 No 3 0 1 0 0 0 0 0 0 1 3 1 0 1 4 3 3 3 2 0.9 1 0.9 norte 74 52 22 adulto
centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg 38.4 5.49599616463989 6.7 6.25 0 agradavel? 15 158 13 128.970573 130.787113 127.437249 centro 25040090500004 4.44633463059 0.0088075025756085 3.96704738384 0.0263508811514995 4.15373990799 0.00333025711905008 3.56898699611 0.00288290657015673 NA NA 3.71017778392 0.00152668482685387 NA NA 4.25797528954 0.00370776048065605 4.81481481481 0 4.35645382063 0.00746518622672414 4.35386656757 0.00444364108951806 4.39268598292 0.00725111549813173 4.20830016153 0.00602771341867215 3.60212233041 0 4.33219071722 0.00455128601497502 NA NA NA NA 10 1.9 5.9 1.9 4 0 1 4 4 NA 4 4 NA 4 4 NA 3 0 0 1 4 0 2 0.6 0.55 0.65 0 0 0 1 1 1 0.7 NA 0.7 5 No 1 0 1.25 0 0 0 1 10 10 10 2 No 4.5 0 6 0 0 0 1.66666666666667 1.16666666666667 0.5 19 2.94736842105263 0.105263157894737 0.105263157894737 0 2.94736842105263 8 1.75 1.25 0.5 0.9 0.9125 0.8875 norte 99 76 23 adulto
liberdade/Rua_Severino_Pimentel__321__180.jpg 32 6 6 6 0 agradavel? 1 17 3 121.297383 121.17665 116.275986 liberdade 250400905000095 4.77564807158 0.00467721705045407 4.88707758645 0.0103665363031538 5.62987456412 0.0083882718543389 5.41959221168 0.00423065634425223 NA NA 4.92851007421 0.00199599645623834 NA NA 5.40621122231 0.00968296856007275 4.60419190711 0.00485170843641945 5.36707758236 0.00527820701865122 5.69753013497 0.00638412291352741 5.70512306884 0.00559009862729686 5.5242709028 0.00489864586113435 NA NA NA NA 5.39857671199 0.00533891406972659 5.7484539874 0.00107844174730924 9 0 0.111111111111111 0.111111111111111 0 0 1 4 4 4 4 4 4 4 4 4 3 0 0 1 0 2 5 0.87 0.84 0.9 0 0 0 4 1 0.675 0.575 0.5 0.65 6 No 7 5.16666666666667 1.83333333333333 0.666666666666667 0.666666666666667 0 2 10 10 10 2 No 5 0 1 0 0 0 1 1 0 1 1 0 0 0 1 9 0 0 0 0.711111111111111 0.688888888888889 0.733333333333333 oeste 48 24 24 adulto
catole/Rua_Aluisio_Cunha_Linha__50__90.jpg 26.8 6.4 7.1 5.7 0 agradavel? 11 26 11 126.398174 127.951865 119.586569 catole 250400905000062 4.46578943104 0.00356640612920404 4.7479532231 0.0139155153521883 4.83918810548 0.00528060155009999 4.49644751612 0.00339871543915766 5.25157300707 0.00264163974967957 4.39937950432 0.0029710050288175 4.23856201169 0.00416935094305667 4.86095149182 0.00693799291670174 4.60092484836 0.00273287190660487 4.84440461099 0.00399846474653562 4.81918556646 0.00337880209506144 4.82135702687 0.00321673029561865 4.85022466571 0.00287395776037102 NA NA NA NA NA NA NA NA 50 0.04 0.06 0.0408163265306122 0.0208333333333333 0.1 1 3 4 2 4 4 4 3.5 4 3 3 0 0 5 0.2 1.4 2 1 1 1 0 0 0 1 0 1 1 1 NA 1 No 2 1 1 0 0 0 22 9.90909090909091 9.80952380952381 10 1 No 3 0 1 0 0 0 0 0 0 19 1.63157894736842 0.315789473684211 0.315789473684211 0 1.21052631578947 4 0 0 0 0.3 0.35 0.25 oeste 72 47 25 adulto
liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg 32 7 7 7 0 agradavel? 2 44 0 142.402321 141.511764 134.635859 liberdade 250400905000089 4.03600593549 0.00233790407838767 4.39187089425 0.00072618483884528 4.26326695884 0.00211197209033896 4.24965492777 0.00556964817059576 NA NA 3.90044600043 0.00374929627974911 NA NA 4.32443768405 0.00298595733591359 4.27221759096 0.00412478262790672 4.13627873341 0.00496228812885649 4.20786299186 0.0041149188520147 4.2209796582 0.00510784525468005 4.4555448379 0.00792166958463677 NA NA NA NA 4.06328948097 0.00201950730703647 4.22221474305 0.0030686434217242 7 0 0.428571428571429 0.428571428571429 0 0 1 2.5 2 3 3 3 3 2 2 2 3 0 0 2 1 0 22 0.956818181818182 0.947619047619048 0.970454545454545 0.0522727272727273 0.080952380952381 0.0227272727272727 1 1 0.5 0.275 0.3 0.25 17 No 1.11764705882353 0.705882352941177 0.411764705882353 0 0 0 2 14 10 18 1 No 5 0 9 0 0 0 0.111111111111111 0.111111111111111 0 20 2.4 0.05 0.05 0 1.8 1 8 4 4 0.7 0.5 0.9 oeste 91 66 25 adulto
centro/Rua_Augusto_Severo__71_0.jpg 22 3.59079150470126 4 3.66666666666667 0.75 agradavel? 4 162 34 131.773874 132.52016 127.058906 centro 25040090500004 3.83830819033 0.0102501787528944 5.14399019979 0.013320166999769 3.59251427397 0.00330858988310917 3.01392645532 0.0121851166336327 NA NA 3.23745804335 0.01496861559282 NA NA 3.70756744 0.00441867325895928 3.51891324579 0.00282369894902655 3.53281389694 0.00269094099407154 3.89382306307 0.00169662204525355 3.92216656123 0.00388259592832416 4.07347928787 0.00382950460079514 3.77244668911 0 3.80718623278 0.00279895960789408 NA NA NA NA 1 0 1 1 0 0 3 3.66666666666667 3.66666666666667 4 3.5 3.66666666666667 3 3 3 3 19 0.526315789473684 0.157894736842105 1 2 1 5 0.76 0.74 1 0.12 0.08 0.4 1 2 0.05 0.0255 0.05 0.001 1 Yes 0 0 0 0 0 0 3 14 12.3333333333333 15.6666666666667 4 No 3.75 0 1 0 0 0 0 0 0 21 2.52380952380952 0 0 0 1.76190476190476 1 1 1 NA 1 1 NA norte 105 80 25 adulto
liberdade/Rua_Espirito_Santo__1288__0.jpg 24.5 7.875 8.75 7 0 agradavel? 19 42 10 126.334404 127.991569 123.343815 liberdade 250400905000089 5.10202918083 0.00974491815723884 4.94755691835 0.00545806194375147 5.01733442837 0.00402140065530083 5.16430628177 0.00361184015160273 NA NA 4.61882517439 0.00408788191832554 NA NA 4.99148198686 0.00670973169262558 4.41372584111 0.00225854937957646 5.05945914552 0.00236822371070117 5.15918361029 0.00389045024816279 5.15144894192 0.00288792586394898 5.32261350765 0.00462642241222143 NA NA NA NA 4.77150527286 0.00526246288814164 5.79951232049 0.00272316096539469 1 0 1 0 1 1 3 3.16666666666667 3 3.33333333333333 3.16666666666667 3 3.33333333333333 3.16666666666667 3 3.33333333333333 3 0 0 3 0 2.33333333333333 2 1 1 1 0 0 0 3 1.33333333333333 0.7 0.65 0.65 0.65 8 No 1 0.375 0.625 0 0 0 7 10.7857142857143 11.1428571428571 10.4285714285714 2 No 6.5 0 6 0 0 0 0.5 0.5 0 19 2.68421052631579 0.263157894736842 0.210526315789474 0.0555555555555556 1.73684210526316 9 0.333333333333333 0.333333333333333 0 0.761111111111111 0.744444444444444 0.777777777777778 oeste 62 30 32 adulto
centro/Rua_Joao_da_Mata__490_90.jpg 44 6.5 6.5 6.5 0.25 agradavel? 0 71 3 131.744518 133.567744 129.142728 centro 250400905000013 4.48457309393 0.00307214911046673 4.07303488404 0.0206899178861205 4.64229278968 0.00627238233364795 4.49938215888 0.0112149546570871 NA NA 4.44787802536 0.0148545696682017 NA NA 4.75428630212 0.00454049775675559 4.5908188326 0.0114291183800078 4.82927748519 0.00351945439928433 4.56604550188 0.00429656599523164 4.55752175754 0.00444794699105973 5.2064902501 0.00337097683180162 4.81481481481 0 4.63923199524 0.00554493281549586 NA NA NA NA 1 4 6 4 2 0 1 4 4 4 4 4 4 4 4 4 3 0 0 1 0 0 5 0.6 0.8 0.4 0.05 0.08 0.02 1 2 0.07 0.06 0.06 NA 1 No 3 1 2 0 0 0 23 16.2391304347826 19.4347826086957 10.4444444444444 2 No 5 0 1 0 0 0 1 0 1 1 2 0 0 0 1 1 8 2 6 1 1 1 norte 70 35 35 adulto
liberdade/Rua_Espirito_Santo__1288__180.jpg 28 5.16666666666667 3.66666666666667 6.66666666666667 0 agradavel? 8 39 5 134.407396 134.932142 129.290309 liberdade 250400905000089 5.23291546962 0.00363919350401814 4.91827146075 0.00636142999277566 4.71090025702 0.00473980733413177 4.32077999107 0.00791765562040509 NA NA 4.17187688035 0.00755241848104704 NA NA 4.79042438343 0.0087860116736476 4.57841467581 0.00717689101944586 4.67217122563 0.00582244548451569 4.94325432858 0.00707398418792288 4.90071906304 0.00431873933334303 5.02085284618 0.005431196734056 NA NA NA NA 4.50911554683 0.00521713074783761 5.0041647761 0.00306848944047595 1 0 0 0 0 0 3 2.66666666666667 1.66666666666667 3.66666666666667 2.66666666666667 1.66666666666667 3.66666666666667 2.66666666666667 1.66666666666667 3.66666666666667 3 0 0 1 0 3 4 0.6 0.25 0.95 0 0 0 1 1 0.5 0.45 0.5 0.4 1 No 0 0 0 0 0 0 3 10.8333333333333 6.66666666666667 15 2 No 4.5 0 5 0 0 0 0 0 0 1 3 0 0 0 2 1 0 0 0 0.5 0 1 oeste 82 42 40 adulto
liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg 32 5.58869229581179 8 6 0 agradavel? 13 72 4 144.831243 143.26238 136.474089 liberdade 250400905000089 4.8431965507 0.00289037389899868 4.84052887076 0.00661870839018216 4.62700166571 0.00403738164795059 3.77905018374 0.00547267857303211 NA NA 3.92133568303 0.00603241383318692 NA NA 4.6085507036 0.00562409387437161 4.1342814911 0.000795162484664014 4.68805459015 0.00718664218127493 4.89536418791 0.00554549779743639 4.94944485836 0.00812738800612462 4.97093927378 0.00640336477699343 NA NA NA NA 4.67668339548 0.0046280829389998 3.94819431704 0.00245054095282761 11 0 0.363636363636364 0.0909090909090909 0.272727272727273 0 118 3.83474576271186 3.9537037037037 3.72164948453608 2.88559322033898 2.75925925925926 3.05154639175258 2.91525423728814 2.98148148148148 2.90721649484536 3 0 0 1 0 0 5 0.97 1 0.94 0 0 0 1 1 0.04 0.05 0.05 0.05 2 No 0 0 0 0 0 0 1 10 10 10 1 No 8 0 8 0 0 0 0.125 0.125 0 1 2 1 1 NA 0 1 11 3 8 1 1 1 oeste 90 45 45 adulto
centro/Rua_Elias_Aforas__67__0.jpg 32.5 6.75 6.5 7 0 agradavel? 28 66 12 125.00084 127.151543 123.736686 centro 250400905000013 2.49172730176 0.004923212048143 6.21176844198 0.00524134385318768 4.79837948649 0.00699683014158843 4.36122393245 0.00613022913560798 NA NA 4.45453067899 0.0039413110888747 NA NA 4.61358237308 0.011372684630661 4.15178013294 0.00375913615217339 4.4890614815 0.00408154144423831 5.27529950039 0.00341052369042957 5.27841220058 0.00967698787384551 5.65472734094 0.016701469714562 2.77777777778 0 4.7049543718 0.0039378762039229 NA NA NA NA 5 0 10.6 4 6.6 0 4 2.625 2.25 3 2.25 2.25 2.25 2.75 2.75 2.75 3 0 0 3 0 1.33333333333333 3 0.85 1 0.7 0.35 0.0333333333333333 0.666666666666667 1 1 0.1 0.5 0.5 0.5 1 No 2 2 0 0 0 0 1 29 18 40 27 yes 3.62962962962963 0.0592592592592593 7 0 0 0 0.571428571428571 0 0.571428571428571 1 2 0 0 0 2 1 1 0 1 1 1 1 norte 69 15 54 adulto
