1175|32+F+media alta++Ribeirão Preto,Brazil+++[]+no+never|['67195', '67201', '67213', '67222', '67207', '67210', '67212', '67224', '67191', '67194', '67199', '67206', '67226', '67193', '67197', '67196', '67198', '67203', '67205', '67211', '67200', '67202', '67204', '67208', '67209', '67214', '67216', '67215', '67217', '67218', '67221', '67223', '67225', '67227', '67228', '67231', '67232', '67219', '67220', '67229', '67230', '67243']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1176|65+M+media alta++Cotia,Brazil+++[]+no+never|['67244', '67245', '67250', '67260', '67261', '67251', '67253', '67246', '67247', '67248', '67249', '67252', '67254', '67255', '67256', '67257', '67258', '67259']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1177|-1++++Curitiba,Brazil+++++|['67265', '67262', '67263', '67266', '67264', '67267']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1179|52+F+media++Poços de Caldas,Brazil+++[]+no+never|['67149', '67153', '67147', '67143', '67144', '67140', '67142', '67146', '67152', '67139', '67141', '67145', '67148', '67150', '67151']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1212|-1++++Sao Sebastiao de Lagoa de Roca,Brazil+++++|['67234', '67233', '67238', '67236', '67235', '67239']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1223|-1++++Brasília,Brazil+++++|['67356', '67359', '67357', '67360', '67355', '67358']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1224|55+M+++College Point,United States+++[]+no+never|['67165', '67361', '67164', '67166', '67162', '67163', '67167', '67161']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1228|-1++++Campinas,Brazil+++++|['67345', '67274', '67228']|[]|['Left*', 'Left*', 'Left*']|[]
1229|-1++++Salvador,Brazil+++++|['67328', '67264', '67313', '67211', '67258', '67213']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1231|-1++++São Paulo,Brazil+++++|['67275', '67198']|[]|['Left*', 'Left*']|[]
1232|0++++Porto Alegre,Brazil+++[]++|['67214', '67165', '67283', '67247', '67241', '67343', '67203']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1233|40+M+media++Diamantina,Brazil+++[]+no+never|['67315', '67349', '67178', '67243', '67357', '67341', '67182', '67217']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1234|-1++++Rio de Janeiro,Brazil+++++|['67195', '67264', '67353', '67161', '67235']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1238|-1++++Lima,Peru+++++|['67214', '67298', '67316', '67207', '67203', '67170']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1239|-1++++Sandilands,Canada+++++|['67202', '67227', '67177', '67315', '67249', '67337']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1240|26+M+media++Sao Rafael,Brazil+++[u'cen']+yes+turism|['67155', '67263', '67234', '67267', '67296', '67240', '67209']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1243|-1++++São Paulo,Brazil+++++|['67251', '67265', '67347']|[]|['Left*', 'Left*', 'Left*']|[]
1244|24+F+alta++Porto Alegre,Brazil+++[]+no+never|['67156', '67194', '67219', '67207', '67251', '67157', '67345']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1245|-1++++Brasília,Brazil+++++|['67279']|[]|['Left*']|[]
1249|53+M+alta++Rio de Janeiro,Brazil+++[]+yes+turism|['67350', '67297', '67167', '67158', '67160', '67220', '67291']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1250|-1++++Barra,Brazil+++++|['67303', '67316', '67207', '67276', '67322', '67312']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1251|0++++Chicoutimi,Canada+++[]++|['67318', '67347', '67349', '67233', '67244', '67348', '67329', '67218']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1253|-1++++Salvador,Brazil+++++|['67325', '67265', '67248', '67240', '67333', '67354']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1254|52+M+alta++Brasília,Brazil+++[]+no+never|['67258', '67201', '67360', '67358', '67208', '67267', '67342']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1255|-1++++Rio de Janeiro,Brazil+++++|['67354', '67247', '67179', '67337', '67283', '67359']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1256|48+M+alta++Recife,Brazil+++[]+yes+turism|['67319', '67290', '67216', '67308', '67179', '67248', '67264', '67293', '67286', '67224']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1257|26+F+alta++Turin,Italy+++[]+yes+turism|['67355', '67246', '67317', '67224', '67228', '67192', '67358']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
1258|42+F+media++Sobral,Brazil+++[u'cen']+yes+never|['67310', '67237', '67256', '67266', '67328', '67346', '67287']|[]|['Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*', 'Left*']|[]
