44343,2015-02-13T13:39:08.277523,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Joao_Francisco_Mota__64__90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg""}",3
43900,2015-02-13T13:39:02.033555,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__500_270.jpg""}",3
43819,2015-02-13T13:38:05.451895,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__500_270.jpg""}",3
44479,2015-02-13T13:39:10.265430,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg""}",3
44491,2015-02-13T13:39:10.359296,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Luisa_Bezerra_Mota__246_90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_270.jpg""}",3
44482,2015-02-13T13:39:10.285808,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_180.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_180.jpg""}",3
44694,2015-02-13T13:39:40.511152,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_90.jpg""}",3
44497,2015-02-13T13:39:10.401172,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_0.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg""}",3
44711,2015-02-13T13:39:40.770196,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg""}",3
44671,2015-02-13T13:39:40.163034,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Luisa_Bezerra_Mota__246_270.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg""}",3
43369,2015-02-13T13:37:58.801518,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__321__180.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg""}",3
43375,2015-02-13T13:37:58.893065,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__0.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__0.jpg""}",3
43379,2015-02-13T13:37:58.952251,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg""}",3
44493,2015-02-13T13:39:10.373590,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_180.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__90.jpg""}",3
43384,2015-02-13T13:37:59.026273,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_0.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg""}",3
43426,2015-02-13T13:37:59.645734,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_270.jpg""}",3
43387,2015-02-13T13:37:59.071461,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/norte/centro/Rua_Coronel_Salvino_Figueiredo__251_90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg""}",3
44533,2015-02-13T13:39:10.779142,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Deputado_Ascendino_Moura__101__270.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_90.jpg""}",3
44523,2015-02-13T13:39:10.627774,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg""}",3
44528,2015-02-13T13:39:10.703230,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__388__90.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_90.jpg""}",3
44501,2015-02-13T13:39:10.429547,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg""}",3
44496,2015-02-13T13:39:10.394241,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_0.jpg"", ""question"": ""Qual local lhe parece mais seguro?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg""}",3
44532,2015-02-13T13:39:10.763706,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__270.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Quebra_Quilos__399__90.jpg""}",3
44505,2015-02-13T13:39:10.460282,517,completed,0,0,0,"{""url_c"": ""https://contribua.org/bairros/oeste/catole/Rua_Honorio_de_Melo__240__90.jpg"", ""question"": ""Qual local lhe parece mais agrad%C3%A1vel?"", ""url_a"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg""}",3
