67198+2017-11-10T11:01:20.763504+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/oeste/catole/R._In\u00e1cio_Marqu\u00eas_da_Silva_239_270.jpg", "url_d": "https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_445_293.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_1136_203.jpg", "url_a": "https://contribua.org/bairros/oeste/catole/R._Cristina_Proc\u00f3pio_Silva_2_135.jpg"}"+1
67197+2017-11-10T11:01:20.744896+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_190_90.jpg", "url_d": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_360_90.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/oeste/catole/R._In\u00e1cio_Marqu\u00eas_da_Silva_239_270.jpg", "url_a": "https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_691_293.jpg"}"+1
66596+2017-09-22T18:45:33.680985+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/norte/centro/R._Manoel_Pereira_de_Ara\u00fajo_370_203.jpg", "url_d": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_130_270.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_602_203.jpg", "url_a": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_1546_135.jpg"}"+1
67213+2017-11-10T11:01:21.101818+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_70_315.jpg", "url_d": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_130_180.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/oeste/catole/R._Cristina_Proc\u00f3pio_Silva_436_22.jpg", "url_a": "https://contribua.org/bairros/oeste/catole/R._Cristina_Proc\u00f3pio_Silva_305_293.jpg"}"+1
66567+2017-09-22T18:45:33.104078+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_248_180.jpg", "url_d": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_306_315.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/norte/centro/R._Manoel_Pereira_de_Ara\u00fajo_188_22.jpg", "url_a": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_1546_135.jpg"}"+1
66619+2017-09-22T18:45:34.140907+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_70_315.jpg", "url_d": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_1136_203.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_284_90.jpg", "url_a": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_190_90.jpg"}"+1
67371+2018-03-15T19:23:42.554927+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_445_22.jpg", "url_d": "https://contribua.org/bairros/oeste/catole/R._Cristina_Proc\u00f3pio_Silva_160_45.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/oeste/catole/R._In\u00e1cio_Marqu\u00eas_da_Silva_120_203.jpg", "url_a": "https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_480_203.jpg"}"+1
67368+2018-03-15T19:23:42.493958+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_284_360.jpg", "url_d": "https://contribua.org/bairros/oeste/catole/R._Cristina_Proc\u00f3pio_Silva_2_293.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/oeste/catole/R._Cristina_Proc\u00f3pio_Silva_390_203.jpg", "url_a": "https://contribua.org/bairros/norte/centro/Av._Mal._Floriano_Peixoto_445_22.jpg"}"+1
67511+2018-03-15T19:23:45.376603+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/norte/centro/R._Manoel_Pereira_de_Ara\u00fajo_300_135.jpg", "url_d": "https://contribua.org/bairros/norte/centro/R._Manoel_Pereira_de_Ara\u00fajo_300_315.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/oeste/catole/R._In\u00e1cio_Marqu\u00eas_da_Silva_160_22.jpg", "url_a": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_1136_203.jpg"}"+1
67730+2018-05-03T13:19:52.639316+583+completed+0+0+0+"{"url_c": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_190_360.jpg", "url_d": "https://contribua.org/bairros/sul/bodocongo/R._Rodrigues_Alves_2100_150.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/oeste/catole/R._Cristina_Proc\u00f3pio_Silva_350_203.jpg", "url_a": "https://contribua.org/bairros/sul/bodocongo/Av_Aprigio_Veloso_332_60.jpg"}"+1
67725+2018-05-03T13:19:52.530670+583+ongoing+0+0+0+"{"url_c": "https://contribua.org/bairros/norte/centro/R._Maciel_Pinheiro_130_270.jpg", "url_d": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_70_315.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/oeste/catole/R._In\u00e1cio_Marqu\u00eas_da_Silva_2_22.jpg", "url_a": "https://contribua.org/bairros/sul/bodocongo/Av_Aprigio_Veloso_332_315.jpg"}"+1
67728+2018-05-03T13:19:52.597055+583+ongoing+0+0+0+"{"url_c": "https://contribua.org/bairros/oeste/liberdade/R._Ed\u00e9sio_Silva_306_203.jpg", "url_d": "https://contribua.org/bairros/norte/centro/R._Manoel_Pereira_de_Ara\u00fajo_188_203.jpg", "question": "agrad%C3%A1vel?", "url_b": "https://contribua.org/bairros/sul/bodocongo/Av_Aprigio_Veloso_448_60.jpg", "url_a": "https://contribua.org/bairros/sul/bodocongo/Av_Aprigio_Veloso_332_60.jpg"}"+1
